No,Sample,GH,Aver_Z,AverW_Z,Max_Z,Min_Z,Std0_Z,Std1_Z,Std0W_Z,Std1W_Z,Aver_Eg,AverW_Eg,Max_Eg,Min_Eg,Std0_Eg,Std1_Eg,Std0W_Eg,Std1W_Eg,Aver_Ip1,AverW_Ip1,Max_Ip1,Min_Ip1,Std0_Ip1,Std1_Ip1,Std0W_Ip1,Std1W_Ip1,Aver_Ip2,AverW_Ip2,Max_Ip2,Min_Ip2,Std0_Ip2,Std1_Ip2,Std0W_Ip2,Std1W_Ip2,Aver_Ea,AverW_Ea,Max_Ea,Min_Ea,Std0_Ea,Std1_Ea,Std0W_Ea,Std1W_Ea,Aver_Homo,AverW_Homo,Max_Homo,Min_Homo,Std0_Homo,Std1_Homo,Std0W_Homo,Std1W_Homo,Aver_Lumo,AverW_Lumo,Max_Lumo,Min_Lumo,Std0_Lumo,Std1_Lumo,Std0W_Lumo,Std1W_Lumo,Aver_Ros,AverW_Ros,Max_Ros,Min_Ros,Std0_Ros,Std1_Ros,Std0W_Ros,Std1W_Ros,Aver_Rop,AverW_Rop,Max_Rop,Min_Rop,Std0_Rop,Std1_Rop,Std0W_Rop,Std1W_Rop,Aver_Rod,AverW_Rod,Max_Rod,Min_Rod,Std0_Rod,Std1_Rod,Std0W_Rod,Std1W_Rod,Aver_Ra,AverW_Ra,Max_Ra,Min_Ra,Std0_Ra,Std1_Ra,Std0W_Ra,Std1W_Ra,Aver_Rv,AverW_Rv,Max_Rv,Min_Rv,Std0_Rv,Std1_Rv,Std0W_Rv,Std1W_Rv,Aver_Rc,AverW_Rc,Max_Rc,Min_Rc,Std0_Rc,Std1_Rc,Std0W_Rc,Std1W_Rc,Aver_Vl,AverW_Vl,Max_Vl,Min_Vl,Std0_Vl,Std1_Vl,Std0W_Vl,Std1W_Vl,Aver_Pc,AverW_Pc,Max_Pc,Min_Pc,Std0_Pc,Std1_Pc,Std0W_Pc,Std1W_Pc,Aver_Pc18,AverW_Pc18,Max_Pc18,Min_Pc18,Std0_Pc18,Std1_Pc18,Std0W_Pc18,Std1W_Pc18,Aver_Pr,AverW_Pr,Max_Pr,Min_Pr,Std0_Pr,Std1_Pr,Std0W_Pr,Std1W_Pr,Aver_Uo,AverW_Uo,Max_Uo,Min_Uo,Std0_Uo,Std1_Uo,Std0W_Uo,Std1W_Uo,Aver_Plz,AverW_Plz,Max_Plz,Min_Plz,Std0_Plz,Std1_Plz,Std0W_Plz,Std1W_Plz,Aver_M,AverW_M,Max_M,Min_M,Std0_M,Std1_M,Std0W_M,Std1W_M,Aver_Mel,AverW_Mel,Max_Mel,Min_Mel,Std0_Mel,Std1_Mel,Std0W_Mel,Std1W_Mel,Aver_Boi,AverW_Boi,Max_Boi,Min_Boi,Std0_Boi,Std1_Boi,Std0W_Boi,Std1W_Boi,Aver_de,AverW_de,Max_de,Min_de,Std0_de,Std1_de,Std0W_de,Std1W_de
51,Nb_Si_N,-0.04078088,20.66666667,13.85714286,41,7,14.65908895,17.95364401,16.16349292,19.79615506,2.18,2.508571429,3.04,1.6,0.620322497,0.759736797,0.701968079,0.859731804,946.9666667,1119.185714,1402.3,652.1,326.6110565,400.0152164,369.2345902,452.2181707,1937.7,2279.742857,2856,1380,654.3028198,801.3540229,738.3126005,904.244571,-1.112933333,-1.310828571,-0.8063,-1.6769,0.399292227,0.489031107,0.445642017,0.545797775,-5.2631,-5.877085714,-4.0809,-7.0898,1.310192095,1.604651049,1.446921485,1.772109668,2.390033333,3.3389,4.1526,-0.7269,2.210295887,2.707048552,2.405359819,2.945952102,1.0193,0.801828571,1.5752,0.5361,0.427314225,0.523350905,0.479469779,0.587228153,1.1297,0.867971429,1.7332,0.5154,0.497223417,0.60897183,0.561901212,0.688185627,1.049566667,1.136085714,1.214,0.7728,0.196856027,0.24109841,0.215029861,0.26335672,1.076666667,0.941428571,1.37,0.75,0.254209013,0.311341185,0.287943683,0.352657549,0.809566667,0.730771429,1.1405,0.5154,0.256516852,0.314167699,0.268346017,0.328655409,1.153333333,0.957142857,1.64,0.71,0.380905354,0.466511879,0.428461891,0.524756503,4.666666667,4.714285714,5,4,0.471404521,0.577350269,0.473803541,0.580288457,4.666666667,4.714285714,5,4,0.471404521,0.577350269,0.473803541,0.580288457,11.33333333,13.28571429,15,5,4.496912521,5.507570547,4.902449756,6.004250195,3.333333333,2.714285714,5,2,1.247219129,1.527525232,1.392399192,1.705333769,4.666666667,3.857142857,7,3,1.699673171,2.081665999,1.882609276,2.305716056,50.30333333,30.14571429,106,7.6,41.20889898,50.47038769,45.87486197,56.18500193,44.99945667,29.30062429,92.90637,14.007,34.3593925,42.08148975,37.77593402,46.26588146,1500.05,910.9428571,2750,63.15,1104.838889,1353.145764,1252.084741,1533.484364,2877.453333,1771.777143,5017,77.36,2069.98426,2535.202607,2346.775378,2874.201109,3.633417,1.890429143,8.57,0.001251,3.617733419,4.430800451,4.015719333,4.918231658
26,Tc_Sn_N,0.00516768,33.33333333,24.42857143,50,7,18.83849487,23.07234997,20.83707449,25.52010012,2.3,2.568571429,3.04,1.9,0.523832034,0.641560597,0.588668508,0.720968736,937.6333333,1104.057143,1402.3,702,328.5799987,402.4266683,368.3228203,451.1014851,1912.6,2245.371429,2856,1411.8,667.507543,817.5264399,745.8573213,913.484929,-1.304433333,-1.397114286,-0.8358,-1.6769,0.350046019,0.428717067,0.362107684,0.443489528,-4.914233333,-5.672214286,-3.6934,-7.0898,1.54218893,1.888787983,1.718395129,2.104595621,2.5129,3.270485714,4.1526,0.4892,1.520025634,1.861643599,1.698356276,2.080053139,1.039166667,0.8274,1.5154,0.5361,0.400247543,0.490201125,0.452816979,0.554585273,1.157433333,0.910557143,1.6015,0.5154,0.464970539,0.569470283,0.526446061,0.644762114,0.7896,0.925742857,1.214,0.4694,0.312783759,0.383080305,0.341128359,0.417795209,1.24,1.054285714,1.56,0.75,0.351852242,0.430929229,0.397856502,0.48727271,0.852066667,0.779685714,1.3554,0.5154,0.362613967,0.444109596,0.369767347,0.452870662,1.19,1.012857143,1.47,0.71,0.340978983,0.41761226,0.384247653,0.470605342,8.666666667,7.857142857,14,5,3.858612301,4.725815626,3.94261559,4.828698223,5.333333333,5,7,4,1.247219129,1.527525232,1.290994449,1.58113883,12,13.57142857,15,7,3.559026084,4.358898944,3.890508247,4.764880023,4,3.285714286,5,2,1.414213562,1.732050808,1.584362358,1.940439672,4,3.571428571,5,3,0.816496581,1,0.922138892,1.129384879,46.98,31.44,77,7.6,29.09521381,35.6342139,32.98519466,40.39844799,76.90233333,55.91971429,118.71,14.007,45.27101218,55.44544,49.89724287,61.11139231,999.41,527.5371429,2430,63.15,1027.542811,1258.477788,1130.711379,1384.832962,2496.786667,1513.92,4538,77.36,1840.581665,2254.242954,2086.568415,2555.513965,6.122083667,3.676429143,11,0.001251,4.575423525,5.603726497,5.188036862,6.35402154
199,V_Si_N,0.02452523,14.66666667,11.28571429,23,7,6.548960901,8.020806277,7.370191849,9.026604668,2.19,2.512857143,3.04,1.63,0.611064645,0.74839829,0.691112679,0.846436709,946.5666667,1119.014286,1402.3,650.9,326.9724691,400.4578546,369.6608944,452.7402846,1949.033333,2284.6,2856,1414,644.7696247,789.678291,726.8650884,890.2242892,-0.901766667,-1.220328571,-0.2221,-1.6769,0.597743631,0.732083447,0.677332367,0.829559343,-5.214966667,-5.856457143,-4.0809,-7.0898,1.335395383,1.635518647,1.481482656,1.814438285,2.6762,3.461542857,4.1526,0.1316,1.807004645,2.213119671,1.970286576,2.413098379,0.994233333,0.791085714,1.5,0.5361,0.394949367,0.483712211,0.444132815,0.543949387,1.041033333,0.829971429,1.4672,0.5154,0.394884813,0.48363315,0.447751207,0.548380994,0.9504,1.093585714,1.214,0.4753,0.336619082,0.412272495,0.365806719,0.448019903,1.036666667,0.924285714,1.25,0.75,0.210607587,0.257940562,0.238715383,0.292365441,0.7104,0.688271429,1.1405,0.4753,0.304566917,0.373016769,0.305369744,0.374000027,1.116666667,0.941428571,1.53,0.71,0.334796787,0.410040648,0.377885272,0.462813049,4.666666667,4.714285714,5,4,0.471404521,0.577350269,0.473803541,0.580288457,4.666666667,4.714285714,5,4,0.471404521,0.577350269,0.473803541,0.580288457,11.33333333,13.28571429,15,5,4.496912521,5.507570547,4.902449756,6.004250195,3,2.571428571,4,2,0.816496581,1,0.922138892,1.129384879,4.666666667,3.857142857,7,3,1.699673171,2.081665999,1.882609276,2.305716056,41.97,26.57428571,81,7.6,30.14605226,36.92122289,33.84985207,41.45743272,31.01116667,23.30564286,50.9415,14.007,15.21974947,18.64031011,17.0591873,20.89315215,1311.05,829.9428571,2183,63.15,905.3341216,1108.803322,1025.228733,1255.643633,2431.786667,1580.777143,3680,77.36,1665.840068,2040.229079,1870.625655,2291.039177,2.776750333,1.523286286,6,0.001251,2.469359925,3.024335904,2.769279791,3.391661221
187,Zr_Ge_N,0.03815519,26.33333333,18.85714286,40,7,14.05544576,17.21433511,15.92008102,19.49803758,2.126666667,2.501428571,3.04,1.33,0.702961987,0.860949089,0.796619132,0.975655196,934.8,1110.471429,1402.3,640.1,334.2973626,409.4289804,377.6442473,462.517855,1887.833333,2252.714286,2856,1270,693.2527597,849.0577621,783.4140019,959.4822809,-0.800233333,-1.163357143,-0.0117,-1.6769,0.682665547,0.836091127,0.773234214,0.947014638,-4.862266667,-5.678714286,-3.6022,-7.0898,1.579627014,1.934640084,1.778147411,2.177776923,2.349433333,3.275671429,4.1526,-0.5279,2.056233706,2.518361686,2.255219294,2.762068264,1.0425,0.808257143,1.6694,0.5361,0.470448304,0.576179147,0.525539078,0.643651291,1.148333333,0.880471429,1.7575,0.5154,0.507363606,0.621390975,0.573731495,0.702674707,0.775,0.890514286,1.214,0.2666,0.38987516,0.477497602,0.406627828,0.498015346,1.15,0.988571429,1.48,0.75,0.302103735,0.37,0.342528612,0.419510161,0.843966667,0.750028571,1.1721,0.5154,0.268096827,0.328350214,0.284077938,0.347922997,1.22,0.998571429,1.75,0.71,0.424813685,0.520288382,0.479058743,0.586724738,7.666666667,7.428571429,14,4,4.496912521,5.507570547,4.50321125,5.515284884,4.333333333,4.571428571,5,4,0.471404521,0.577350269,0.528120786,0.646813224,11,13.14285714,15,4,4.966554809,6.08276253,5.409112996,6.6247834,3.666666667,3,5,2,1.247219129,1.527525232,1.414213562,1.732050808,5,4,8,3,2.160246899,2.645751311,2.380476143,2.915475947,56.01,32.89428571,121,7.6,47.75676078,58.48984784,53.05699244,64.98127938,59.287,41.78742857,91.224,14.007,32.9053492,40.30065767,37.26925014,45.64532297,1134.183333,686.2,2128,63.15,844.7379045,1034.588416,956.1752947,1171.070788,2611.12,1595.92,4650,77.36,1899.287376,2326.142473,2153.583891,2637.590826,3.948083667,2.453000571,6.52,0.001251,2.833292352,3.470060277,3.203563486,3.92354795
248,V_Ge_P,0.06245392,23.33333333,21,32,15,6.944222219,8.504900548,7.325753659,8.972179222,1.943333333,2.058571429,2.19,1.63,0.233428552,0.285890422,0.260324235,0.318830772,808.2333333,888.8714286,1011.8,650.9,150.9201629,184.8386954,171.1122379,209.5688358,1619.5,1731,1907,1414,209.4520629,256.5253399,237.2813028,290.6090587,-0.843533333,-1.147414286,-0.2221,-1.5964,0.568700954,0.696513577,0.64479796,0.789712994,-4.6252,-4.8986,-3.8948,-5.5066,0.666621112,0.816440788,0.720507645,0.882438043,2.5831,3.3936,4.1941,0.1316,1.761780681,2.157731853,1.939273425,2.375115181,1.0852,0.954057143,1.5,0.8336,0.295519791,0.361936348,0.323311608,0.395974233,1.2035,1.099457143,1.4672,0.9712,0.203704803,0.249486412,0.228736886,0.280144327,0.7197,0.9539,1.4172,0.2666,0.500512144,0.612999682,0.552595735,0.676788793,1.176666667,1.132857143,1.25,1.06,0.083399973,0.10214369,0.094206316,0.115378702,0.872866667,0.957757143,1.1721,0.4753,0.292841986,0.358656721,0.304898052,0.373422325,1.266666667,1.172857143,1.53,1.07,0.193620476,0.237135685,0.215149054,0.263502701,8,7.571428571,14,5,4.242640687,5.196152423,4.264231873,5.222596117,4.666666667,4.714285714,5,4,0.471404521,0.577350269,0.473803541,0.580288457,11.33333333,13.28571429,15,5,4.496912521,5.507570547,4.902449756,6.004250195,3.666666667,3.428571429,4,3,0.471404521,0.577350269,0.528120786,0.646813224,4.666666667,3.857142857,7,3,1.699673171,2.081665999,1.882609276,2.305716056,48.45333333,37.08285714,81,24.93,23.76308949,29.10372198,26.34335117,32.26388424,51.51508733,45.72807829,72.63,30.973762,17.0109238,20.83404168,17.96833332,22.00662408,1419.183333,1151.2,2183,863.15,558.4988456,684.0185968,619.4643069,758.6857329,2446.383333,1729.228571,3680,553.15,1359.072807,1664.51745,1536.681439,1882.042712,4.382,3.419714286,6,1.823,1.830472252,2.241861503,2.067999628,2.532771939
25,Ta_Sn_P,0.07306614,46,33.28571429,73,15,23.84673283,29.20616373,27.02442835,33.09803003,1.883333333,2.025714286,2.19,1.5,0.2868604,0.351330803,0.320251814,0.392226767,827.1333333,889.3428571,1011.8,708.6,132.3197474,162.057932,146.2140226,179.0748743,1606.266667,1707.371429,1907,1411.8,215.6775577,264.1499826,238.199458,291.7335645,-0.740866667,-1.121085714,0.2096,-1.5964,0.740345979,0.906734941,0.832273208,1.019322343,-4.265433333,-4.715642857,-3.5963,-5.5066,0.878532156,1.075977752,0.987171396,1.209033104,2.2158,3.160942857,4.1941,-0.4436,1.953627093,2.392694763,2.170242807,2.657993747,1.122033333,0.990414286,1.4665,0.8336,0.261400591,0.320149033,0.292666777,0.358442135,1.330333333,1.18,1.6644,0.9712,0.283552245,0.347279158,0.320939226,0.393068671,0.907866667,1.063514286,1.4172,0.4694,0.390169,0.477857482,0.420069078,0.514477449,1.283333333,1.205714286,1.41,1.06,0.158394725,0.193993127,0.176390491,0.21603335,1.054533333,1.0618,1.3554,0.837,0.219686099,0.269059423,0.219806248,0.269206575,1.386666667,1.251428571,1.7,1.07,0.257207223,0.315013227,0.290594043,0.355903564,12.66666667,9.571428571,19,5,5.792715732,7.094598885,6.567804384,8.043884735,4.666666667,4.714285714,5,4,0.471404521,0.577350269,0.473803541,0.580288457,11.33333333,13.28571429,15,5,4.496912521,5.507570547,4.902449756,6.004250195,4.666666667,4,6,3,1.247219129,1.527525232,1.414213562,1.732050808,4.666666667,3.857142857,7,3,1.699673171,2.081665999,1.882609276,2.305716056,56.42333333,42.91428571,88,24.93,25.74828711,31.53508258,29.07694373,35.6118377,110.2105473,77.46613257,180.94788,30.973762,61.52094245,75.34745874,69.69234576,85.35534305,1552.743333,1107.537143,3290,505.08,1237.093118,1515.123452,1314.765354,1610.252124,3053.05,1956.228571,5731,553.15,2117.594391,2593.51287,2384.789981,2920.759298,8.626,5.530285714,16.69,1.823,6.134574856,7.513289093,6.871423114,8.415740217
110,Nb_Ge_P,0.08534366,29.33333333,23.57142857,41,15,10.78064109,13.20353488,12.22381973,14.97106052,1.933333333,2.054285714,2.19,1.6,0.246891789,0.302379453,0.274927325,0.336715831,808.6333333,889.0428571,1011.8,652.1,150.5036507,184.3285744,170.6371601,208.9869867,1608.166667,1726.142857,1907,1380,220.8733926,270.5135548,250.4065436,306.68413,-1.0547,-1.237914286,-0.7121,-1.5964,0.387493854,0.47458111,0.428624499,0.524955657,-4.673333333,-4.919228571,-3.8948,-5.5066,0.659151785,0.807292768,0.703523662,0.861636998,2.296933333,3.270957143,4.1941,-0.7269,2.161186955,2.64690264,2.370538217,2.903304523,1.110266667,0.9648,1.5752,0.8336,0.330732413,0.405062826,0.361309397,0.44251183,1.292166667,1.137457143,1.7332,0.9712,0.322462404,0.394934176,0.357654916,0.438036024,0.818866667,0.9964,1.4172,0.2666,0.470858573,0.576681622,0.50321554,0.616310652,1.216666667,1.15,1.37,1.06,0.126578917,0.155026879,0.143061758,0.175214155,0.972033333,1.000257143,1.1721,0.7728,0.163014607,0.199651304,0.165439855,0.202621614,1.303333333,1.188571429,1.64,1.07,0.243903442,0.298719489,0.269553675,0.330134481,8,7.571428571,14,5,4.242640687,5.196152423,4.264231873,5.222596117,4.666666667,4.714285714,5,4,0.471404521,0.577350269,0.473803541,0.580288457,11.33333333,13.28571429,15,5,4.496912521,5.507570547,4.902449756,6.004250195,4,3.571428571,5,3,0.816496581,1,0.922138892,1.129384879,4.666666667,3.857142857,7,3,1.699673171,2.081665999,1.882609276,2.305716056,56.78666667,40.65428571,106,24.93,35.29897669,43.23224067,38.81071335,47.53322213,65.50337733,51.72305971,92.90637,30.973762,25.7811759,31.57536297,29.23296401,35.80292274,1608.183333,1232.2,2750,863.15,819.8083072,1004.05602,901.9141464,1104.614725,2892.05,1920.228571,5017,553.15,1828.62793,2239.602678,2070.825196,2536.232539,5.238666667,3.786857143,8.57,1.823,2.755096651,3.374290493,3.114210726,3.814113616
107,Ti_Sn_P,0.112715,29,26,50,15,15.1217283,18.52025918,15.41644144,18.88120759,1.896666667,2.031428571,2.19,1.54,0.269113772,0.329595712,0.300970087,0.36861157,793.0666667,874.7428571,1011.8,658.8,155.9983191,191.0581412,176.0865573,215.6611079,1542.866667,1680.2,1907,1309.8,260.8266517,319.446104,294.7727712,361.0214398,-0.7145,-1.109785714,0.2887,-1.5964,0.774353825,0.948385876,0.869410514,1.064806069,-4.483833333,-4.809242857,-3.6934,-5.5066,0.758246945,0.928659057,0.825124104,1.010566515,2.308366667,3.200614286,4.1941,-0.1659,1.827964006,2.238789542,2.034098872,2.491252162,1.148366667,1.0017,1.5455,0.8336,0.296410305,0.363027001,0.330711627,0.405037369,1.288166667,1.161928571,1.5379,0.9712,0.236188432,0.289270571,0.267807827,0.327996263,0.801933333,1.018114286,1.4172,0.4694,0.435534012,0.533418047,0.486234593,0.595513324,1.276666667,1.202857143,1.41,1.06,0.154560308,0.189296945,0.171279697,0.209773931,0.9486,1.0164,1.3554,0.5192,0.341751059,0.418557857,0.348411577,0.426715292,1.353333333,1.237142857,1.6,1.07,0.217919455,0.266895735,0.246959745,0.302462681,7.666666667,7.428571429,14,4,4.496912521,5.507570547,4.50321125,5.515284884,4.333333333,4.571428571,5,4,0.471404521,0.577350269,0.528120786,0.646813224,11,13.14285714,15,4,4.966554809,6.08276253,5.409112996,6.6247834,4,3.714285714,5,3,0.816496581,1,0.865042958,1.059456927,5,4,8,3,2.160246899,2.645751311,2.380476143,2.915475947,57.75666667,43.48571429,92,24.93,27.39953082,33.55743484,30.89327388,37.83637874,65.850254,58.45457829,118.71,30.973762,38.00841953,46.55061689,38.72125998,47.42366458,1103.076667,914.8228571,1941,505.08,610.2677913,747.4223476,638.6440902,782.1760741,2329.383333,1646.085714,3560,553.15,1286.742629,1575.931436,1456.915313,1784.349558,4.564666667,3.789714286,7.365,1.823,2.262892299,2.771465737,2.391909854,2.929479326
252,Ta_Si_N,0.1178693,31.33333333,18.42857143,73,7,29.60105103,36.25373544,32.29171878,39.54911697,2.146666667,2.494285714,3.04,1.5,0.65244838,0.799082808,0.739275247,0.905423568,983.2666667,1134.742857,1402.3,761,296.4841349,363.1174236,332.9382503,407.7644145,1977.7,2296.885714,2856,1500,621.849001,761.6063747,698.9819026,856.0745004,-0.757866667,-1.158657143,0.2096,-1.6769,0.770921485,0.944182135,0.86888028,1.064156667,-4.922333333,-5.731042857,-3.5963,-7.0898,1.54534637,1.892655041,1.744163552,2.136155365,2.484466667,3.379371429,4.1526,-0.4436,2.077151513,2.543980663,2.261727866,2.770039605,0.983066667,0.7863,1.4665,0.5361,0.380708465,0.46627074,0.428551113,0.524865778,1.106766667,0.858142857,1.6644,0.5154,0.469683371,0.5752423,0.531428516,0.650864349,1.070966667,1.145257143,1.214,0.837,0.166801086,0.204288774,0.182597035,0.223634782,1.08,0.942857143,1.38,0.75,0.258069758,0.316069613,0.292246751,0.357927709,0.830966667,0.739942857,1.1405,0.5154,0.255231664,0.312593671,0.270977003,0.331877695,1.173333333,0.965714286,1.7,0.71,0.406639343,0.49802945,0.456575541,0.559188552,9.333333333,6.714285714,19,4,6.847546195,8.386497084,7.331323163,8.979000444,4.666666667,4.714285714,5,4,0.471404521,0.577350269,0.473803541,0.580288457,11.33333333,13.28571429,15,5,4.496912521,5.507570547,4.902449756,6.004250195,3.666666667,2.857142857,6,2,1.699673171,2.081665999,1.882609276,2.305716056,4.666666667,3.857142857,7,3,1.699673171,2.081665999,1.882609276,2.305716056,44.30333333,27.57428571,88,7.6,33.19357401,40.65365953,37.17088094,45.5248458,74.34662667,41.87798286,180.94788,14.007,75.59725714,92.58735297,82.2748936,100.765754,1680.05,988.0857143,3290,63.15,1317.365163,1613.436227,1488.040841,1822.470388,3115.453333,1873.777143,5731,77.36,2327.347643,2850.40709,2637.860272,3230.705839,6.340083667,3.050429143,16.69,0.001251,7.379935859,9.038538595,8.079930704,9.89585369
128,Zr_Ge_P,0.1371432,29,23.42857143,40,15,10.42433051,12.76714533,11.819792,14.47622964,1.843333333,2.015714286,2.19,1.33,0.370345184,0.453578365,0.408498162,0.500306029,804.6333333,887.3285714,1011.8,640.1,154.7113944,189.4819868,175.4255339,214.851523,1571.5,1710.428571,1907,1270,261.1631036,319.8581717,295.8163529,362.2995611,-0.7734,-1.117357143,-0.0117,-1.5964,0.648401517,0.794126432,0.733982999,0.898941914,-4.334533333,-4.774028571,-3.6022,-5.5066,0.837340589,1.025528592,0.945671892,1.158206799,2.363266667,3.299385714,4.1941,-0.5279,2.068421473,2.533288591,2.270393415,2.780652691,1.141666667,0.978257143,1.6694,0.8336,0.374904871,0.459162818,0.408969846,0.500883721,1.300266667,1.140928571,1.7575,0.9712,0.333553537,0.408517984,0.369657397,0.452736001,0.842733333,1.006628571,1.4172,0.2666,0.469731961,0.575301811,0.497503532,0.6093149,1.253333333,1.165714286,1.48,1.06,0.173076733,0.211974841,0.193991374,0.23758994,0.9959,1.010485714,1.1721,0.8444,0.134918222,0.165240401,0.135704347,0.166203203,1.34,1.204285714,1.75,1.07,0.294731516,0.360970913,0.324476554,0.397400995,7.666666667,7.428571429,14,4,4.496912521,5.507570547,4.50321125,5.515284884,4.333333333,4.571428571,5,4,0.471404521,0.577350269,0.528120786,0.646813224,11,13.14285714,15,4,4.966554809,6.08276253,5.409112996,6.6247834,4,3.571428571,5,3,0.816496581,1,0.922138892,1.129384879,5,4,8,3,2.160246899,2.645751311,2.380476143,2.915475947,61.78666667,42.79714286,121,24.93,42.28653555,51.79021754,46.3546449,56.7726136,64.94258733,51.48272114,91.224,30.973762,25.19054095,30.85198583,28.56101103,34.97995178,1400.85,1143.342857,2128,863.15,533.466561,653.3604346,592.3651748,725.4962098,2769.716667,1867.8,4650,553.15,1689.350929,2069.023886,1915.035309,2345.429673,4.555333333,3.494,6.52,1.823,1.99289343,2.440786007,2.25788677,2.765335242
13,Fe_Sn_P,0.14739983,30.33333333,26.57142857,50,15,14.61354014,17.89785834,15.08997956,18.48137507,1.993333333,2.072857143,2.19,1.83,0.148847424,0.182300119,0.168758976,0.20668669,827.6333333,889.5571429,1011.8,708.6,132.0715042,161.7538974,145.8678868,178.6509463,1626.9,1716.214286,1907,1411.8,207.3234349,253.9183136,225.7433239,276.4779782,-1.2915,-1.357071429,-0.8358,-1.5964,0.328312422,0.402098955,0.334796444,0.410040228,-4.541066667,-4.833771429,-3.6934,-5.5066,0.744912958,0.912328325,0.800357041,0.980233181,2.188466667,3.149228571,4.1941,-0.5256,1.990862521,2.438298662,2.210564863,2.707377979,1.078833333,0.9719,1.3369,0.8336,0.205671653,0.251895302,0.231809333,0.283907291,1.344566667,1.1861,1.7071,0.9712,0.300527562,0.36806959,0.339747701,0.416104254,0.756266667,0.998542857,1.4172,0.3822,0.468704323,0.574043216,0.527618702,0.646198299,1.24,1.187142857,1.41,1.06,0.143061758,0.175214155,0.152514079,0.186790836,0.902933333,0.996828571,1.3554,0.3822,0.400228946,0.490178348,0.411095518,0.503487127,1.26,1.197142857,1.39,1.07,0.137355985,0.168226038,0.151055245,0.185004137,9,8,14,5,3.741657387,4.582575695,3.872983346,4.74341649,5.666666667,5.142857143,8,4,1.699673171,2.081665999,1.778557085,2.178278669,12.33333333,13.71428571,15,8,3.091206165,3.785938897,3.385643961,4.146550078,4,3.714285714,5,3,0.816496581,1,0.865042958,1.059456927,3.666666667,3.428571429,4,3,0.471404521,0.577350269,0.528120786,0.646813224,46.42333333,38.62857143,58,24.93,15.21318361,18.6322686,17.09383716,20.93558939,68.50958733,59.59429257,118.71,30.973762,36.92068701,45.21842206,37.98183263,46.51805472,1059.743333,896.2514286,1811,505.08,550.9648904,674.7914238,574.7102864,703.8734759,2187.383333,1585.228571,3134,553.15,1160.404869,1421.199912,1307.336918,1601.154186,5.687333333,4.270857143,7.874,1.823,2.740386145,3.356273876,3.084821068,3.778118782
175,Zr_Si_N,0.15356979,20.33333333,13.71428571,40,7,14.19702629,17.38773514,15.66420591,19.18465586,2.09,2.47,3.04,1.33,0.710914903,0.870689382,0.806101731,0.98726896,942.9666667,1117.471429,1402.3,640.1,330.2509887,404.4732047,373.5205851,457.4674209,1901.033333,2264.028571,2856,1270,686.8035155,841.1590832,776.8298474,951.4183715,-0.831633333,-1.190271429,-0.0117,-1.6769,0.680051024,0.832889004,0.768824218,0.941613519,-4.9243,-5.731885714,-3.6022,-7.0898,1.543660392,1.890590149,1.7421487,2.133687685,2.456366667,3.367328571,4.1526,-0.5279,2.116765215,2.592497341,2.304462316,2.822378403,1.0507,0.815285714,1.6694,0.5361,0.468486805,0.573776812,0.524308852,0.642144578,1.1378,0.871442857,1.7575,0.5154,0.507088796,0.621054402,0.572787198,0.701518183,1.073433333,1.146314286,1.214,0.8444,0.163341775,0.200052002,0.178863548,0.219062213,1.113333333,0.957142857,1.48,0.75,0.298030573,0.365011415,0.33647836,0.412100146,0.833433333,0.741,1.1405,0.5154,0.255313798,0.312694265,0.27153095,0.332556138,1.19,0.972857143,1.75,0.71,0.428330091,0.524595082,0.480226704,0.588155193,4.333333333,4.571428571,5,4,0.471404521,0.577350269,0.528120786,0.646813224,4.333333333,4.571428571,5,4,0.471404521,0.577350269,0.528120786,0.646813224,11,13.14285714,15,4,4.966554809,6.08276253,5.409112996,6.6247834,3.333333333,2.714285714,5,2,1.247219129,1.527525232,1.392399192,1.705333769,5,4,8,3,2.160246899,2.645751311,2.380476143,2.915475947,55.30333333,32.28857143,121,7.6,48.01187376,58.80229616,53.24302102,65.20911694,44.43866667,29.06028571,91.224,14.007,33.57775139,41.1241788,36.93182894,45.23206809,1292.716667,822.0857143,2128,63.15,887.8798308,1087.426269,1004.900038,1230.746168,2755.12,1719.348571,4650,77.36,1947.123513,2384.729537,2205.473289,2701.142099,2.950083667,1.597572,6.52,0.001251,2.697261676,3.303457404,3.017367786,3.695505721
